base_id,0,Chewing gum,Inhal,Inhal.aerosol,Inhal.powder,Inhal.solution,N,O,P,R,SL,TD,V,implant,lamella,ointment,oral aerosol,s.c. implant,urethral,A01AB03,A01AB04,A01AB09,A01AB17,A01AB22,A01AB23,A01AC01,A01AC02,A01AC03,A01AD02,A01AD07,A02BA01,A02BA02,A02BA03,A02BA04,A02BB01,A02BC01,A02BC02,A02BC03,A02BC04,A02BC05,A03AA07,A03AB02,A03AE01,A03AX04,A03BA01,A03BA03,A03FA01,A03FA03,A04AA01,A04AA02,A04AA03,A04AA04,A04AA05,A04AD01,A04AD10,A04AD11,A04AD12,A05AA01,A05AA02,A06AC07,A06AD16,A06AD18,A06AG07,A06AH01,A06AX03,A07AA04,A07AA07,A07AA09,A07AA11,A07AC01,A07DA03,A07EA02,A07EA04,A07EA06,A07EB01,A07EC01,A07EC02,A07EC03,A07EC04,A07XA03,A08AA10,A08AB01,A08AX01,A09AB02,A09AB04,A10AB01,A10AB02,A10AB03,A10AB04,A10AB05,A10AC01,A10AC02,A10AC03,A10AC04,A10AD01,A10AD02,A10AD03,A10AD04,A10AD05,A10AE01,A10AE02,A10AE03,A10AE04,A10AE05,A10AF01,A10BA02,A10BB07,A10BB09,A10BB12,A10BF01,A10BF02,A10BG01,A10BG02,A10BG03,A10BH01,A10BH02,A10BH03,A10BH04,A10BX02,A10BX03,A10BX05,A11CC04,A11HA08,A12AA20,A16AA01,A16AA03,A16AA04,A16AA05,A16AA06,A16AX03,A16AX04,A16AX06,A16AX07,B01AB01,B01AB04,B01AB05,B01AB06,B01AB07,B01AB08,B01AB10,B01AB12,B01AC04,B01AC07,B01AC09,B01AC11,B01AC16,B01AC17,B01AC21,B01AC22,B01AE01,B01AE02,B01AE03,B01AE06,B01AE07,B01AX05,B02AA02,B02BA01,B02BX04,B02BX05,B03AB02,B03BA03,B03XA01,B05AA07,B05BC01,B05CA02,B05CX02,B05CX03,B05CX04,B05XB01,C01AA05,C01BA01,C01BA03,C01BB01,C01BB02,C01BC03,C01BC04,C01BD01,C01BD04,C01BD05,C01CA17,C01CE02,C01CX08,C01DA02,C01DA14,C01DX16,C01DX19,C01EA01,C01EB03,C01EB10,C01EB16,C01EB18,C01EB21,C02AA01,C02AC01,C02AC02,C02AC05,C02CA01,C02CA04,C02DB02,C02KX01,C02KX02,C02KX03,C03AA03,C03BA04,C03BA08,C03BA11,C03CA01,C03CA02,C03CA04,C03DA04,C03DB01,C03XA01,C03XA02,C04AB01,C04AC01,C04AD03,C05AA01,C05AA05,C05AA06,C05AA09,C05AA10,C05AA11,C05AD01,C05AE01,C05BA03,C05BA04,C07AA03,C07AA05,C07AA06,C07AA07,C07AA12,C07AA23,C07AB02,C07AB03,C07AB04,C07AB05,C07AB07,C07AB09,C07AB11,C07AB12,C07AG01,C07AG02,C08CA01,C08CA02,C08CA03,C08CA04,C08CA05,C08CA06,C08CA07,C08CA13,C08DA01,C08DB01,C08EA02,C09AA01,C09AA02,C09AA03,C09AA04,C09AA05,C09AA06,C09AA07,C09AA08,C09AA09,C09AA10,C09CA01,C09CA02,C09CA03,C09CA04,C09CA06,C09CA07,C09XA02,C10AA01,C10AA02,C10AA03,C10AA04,C10AA05,C10AA06,C10AA07,C10AA08,C10AB02,C10AB04,C10AB05,C10AC01,C10AC04,C10AD02,C10AX09,D01AC02,D01AC08,D01AC11,D01AC14,D01AC15,D01AE14,D01AE15,D01AE22,D01BA02,D04AB01,D05AD02,D05AX02,D05AX03,D05AX05,D05BA02,D05BB02,D06AX01,D06AX09,D06AX11,D06AX13,D06BA03,D06BB03,D06BB04,D06BB06,D06BB10,D06BB11,D06BX01,D07AA02,D07AB01,D07AB06,D07AB08,D07AB09,D07AB19,D07AC01,D07AC03,D07AC04,D07AC07,D07AC08,D07AC09,D07AC13,D07AC17,D07AD01,D07XA01,D07XB02,D07XB04,D07XB05,D07XC01,D07XC02,D07XC03,D08AC02,D09AA02,D09AA12,D10AA01,D10AA03,D10AD01,D10AD03,D10AD04,D10AE01,D10AF01,D10AX03,D10AX05,D10BA01,D11AH01,D11AH02,D11AH03,D11AX10,D11AX16,D11AX18,G01AA03,G01AA10,G01AF01,G01AF04,G01AF11,G01AF17,G01AG02,G01AX12,G02AB01,G02AD01,G02AD02,G02AD03,G02AD04,G02AD06,G02CB01,G02CB03,G02CC01,G02CC02,G02CC03,G02CX01,G03AC03,G03AC05,G03AC06,G03AC08,G03BA03,G03CA03,G03CA57,G03DA02,G03DA03,G03DA04,G03DB02,G03GA04,G03GB02,G03HA01,G03XA01,G03XB01,G03XC01,G03XC02,G04BD04,G04BD07,G04BD08,G04BD09,G04BD10,G04BD11,G04BE01,G04BE03,G04BE07,G04BE08,G04BE09,G04BX03,G04CA01,G04CA02,G04CA03,G04CA04,G04CB01,G04CB02,H01AA01,H01BA02,H01BA04,H01BB02,H01CA01,H01CA02,H01CB02,H01CB03,H01CC01,H01CC02,H02AB01,H02AB02,H02AB08,H02AB09,H03AA02,H05AA02,H05BA01,H05BA02,H05BA03,H05BX01,H05BX02,H05BX03,J01AA02,J01AA04,J01AA08,J01AA12,J01CA04,J01CA12,J01CF01,J01CF05,J01DB04,J01DC02,J01DC04,J01DC10,J01DD01,J01DD02,J01DD04,J01DD08,J01DD13,J01DD14,J01DD15,J01DD16,J01DE01,J01DF01,J01DH02,J01DH03,J01DH04,J01EA01,J01EE01,J01FA09,J01FA10,J01FA15,J01FF01,J01GA01,J01GB01,J01MA01,J01MA02,J01MA06,J01MA07,J01MA09,J01MA12,J01MA13,J01MA14,J01MA15,J01MA16,J01XA01,J01XA03,J01XA04,J01XA05,J01XC01,J01XD01,J01XD02,J01XE01,J01XX01,J01XX08,J01XX09,J02AA01,J02AB01,J02AB02,J02AC01,J02AC02,J02AC03,J02AC04,J02AX04,J02AX05,J02AX06,J04AB04,J04BA02,J05AB01,J05AB03,J05AB06,J05AB09,J05AB11,J05AB12,J05AB13,J05AB14,J05AC02,J05AD01,J05AE01,J05AE02,J05AE03,J05AE04,J05AE05,J05AE07,J05AE08,J05AE09,J05AE10,J05AF01,J05AF02,J05AF04,J05AF05,J05AF06,J05AF07,J05AF08,J05AF09,J05AF10,J05AF11,J05AG01,J05AG02,J05AG03,J05AG04,J05AH01,J05AH02,J05AX07,J05AX09,L01AA01,L01AA02,L01AA03,L01AA05,L01AA06,L01AA09,L01AB01,L01AC01,L01AD01,L01AD04,L01AD05,L01AX03,L01AX04,L01BA01,L01BA03,L01BA04,L01BA05,L01BB02,L01BB04,L01BB05,L01BB06,L01BB07,L01BC01,L01BC02,L01BC05,L01BC06,L01BC07,L01BC08,L01CA02,L01CA04,L01CA05,L01CB01,L01CB02,L01CD01,L01CD02,L01CX01,L01DA01,L01DB01,L01DB02,L01DB03,L01DB06,L01DB07,L01DC01,L01DC03,L01DC04,L01XA01,L01XA02,L01XA03,L01XB01,L01XD01,L01XD03,L01XD04,L01XD05,L01XX01,L01XX05,L01XX08,L01XX11,L01XX23,L01XX27,L01XX33,L01XX35,L02AA02,L02AB01,L02AB02,L02AE01,L02AE02,L02AE03,L02AE04,L02BA01,L02BA02,L02BA03,L02BB01,L02BB02,L02BB03,L02BG03,L02BG04,L02BG06,L02BX01,L02BX02,L03AB05,L03AX13,L03AX15,L03AX16,L04AA06,L04AC05,L04AD01,L04AD02,L04AX01,L04AX02,L04AX03,L04AX04,M01AA05,M01AB01,M01AB02,M01AB03,M01AB05,M01AB08,M01AB15,M01AC01,M01AC02,M01AC06,M01AE01,M01AE02,M01AE03,M01AE04,M01AE11,M01AE14,M01AE17,M01AG04,M01AH01,M01AH02,M01AH03,M01AH05,M01AX01,M01AX07,M01CB01,M01CB03,M01CC01,M02AA03,M02AA05,M02AA07,M02AA10,M02AA12,M02AA13,M02AA15,M02AA18,M02AA21,M02AA23,M02AB01,M02AB02,M03AC01,M03AC04,M03AC09,M03AC10,M03AC11,M03BA02,M03BX01,M03BX02,M03BX08,M03CA01,M04AA01,M04AA03,M04AC01,M04AX01,M05BA01,M05BA02,M05BA03,M05BA04,M05BA06,M05BA07,M05BA08,M05BX03,N01AB06,N01AB07,N01AB08,N01AH01,N01AH02,N01AH03,N01AH06,N01AX11,N01BB01,N01BB02,N01BB09,N01BB10,N01BX04,N02AA01,N02AA03,N02AA05,N02AA08,N02AB03,N02AE01,N02AF01,N02AF02,N02AX02,N02AX06,N02BA11,N02BE01,N02BG08,N02CA01,N02CC01,N02CC02,N02CC03,N02CC04,N02CC05,N02CC06,N02CC07,N02CX02,N03AB02,N03AB05,N03AE01,N03AF01,N03AF02,N03AF03,N03AF04,N03AG01,N03AG04,N03AG06,N03AX09,N03AX10,N03AX11,N03AX14,N03AX15,N03AX18,N04BB01,N04BC01,N04BC02,N04BC04,N04BC05,N04BC06,N04BC07,N04BC09,N04BD01,N04BD02,N04BX01,N04BX02,N05AC02,N05AD01,N05AE04,N05AG02,N05AH01,N05AH02,N05AH03,N05AH04,N05AH05,N05AL05,N05AX08,N05AX12,N05AX13,N05BA01,N05BA06,N05BA08,N05BA09,N05BA12,N05BE01,N05CD03,N05CD04,N05CD05,N05CD07,N05CD08,N05CD10,N05CF01,N05CF02,N05CF03,N05CF04,N05CH02,N05CM05,N05CM18,N06AA02,N06AA04,N06AA09,N06AA10,N06AA12,N06AA17,N06AA21,N06AB03,N06AB04,N06AB05,N06AB06,N06AB08,N06AB10,N06AF01,N06AF04,N06AX03,N06AX05,N06AX06,N06AX11,N06AX12,N06AX16,N06AX17,N06AX18,N06AX21,N06AX22,N06AX23,N06BA01,N06BA02,N06BA04,N06BA07,N06BA09,N06BA11,N06BC01,N06DA02,N06DA03,N06DA04,N06DX01,N07AA01,N07AA02,N07AB02,N07AX01,N07AX03,N07BA01,N07BA03,N07BB03,N07BB04,N07BC01,N07CA01,N07XX02,N07XX04,N07XX06,P01AB01,P01AB02,P01AX06,P01AX07,P01AX11,P01BB01,P01BC01,P01BC02,P01BX01,P01CX03,P02BA01,P02CA03,P02CF01,P03AB02,R01AA08,R01AB02,R01AC01,R01AC02,R01AC03,R01AC07,R01AC08,R01AD03,R01AD04,R01AD05,R01AD06,R01AD08,R01AD09,R01AD11,R01AD12,R01AX03,R01AX06,R02AA05,R02AD02,R03AB03,R03AC02,R03AC03,R03AC08,R03AC12,R03AC13,R03AC18,R03BA02,R03BA03,R03BA04,R03BA05,R03BA06,R03BA07,R03BA08,R03BB01,R03BB04,R03BC01,R03BC03,R03CB03,R03CC02,R03CC03,R03CC07,R03DA04,R03DA05,R03DC01,R03DC03,R03DX01,R03DX07,R05CB01,R05CB05,R05DA03,R05DA09,R06AE07,R06AE09,R06AX13,R06AX19,R06AX24,R06AX26,R06AX27,R07AX01,S01AA12,S01AA13,S01AA26,S01AD02,S01AD03,S01AD05,S01AD06,S01AD07,S01AD09,S01AX09,S01BA01,S01BA02,S01BA05,S01BA06,S01BA07,S01BA09,S01BA11,S01BA14,S01BA15,S01BC01,S01BC03,S01BC05,S01BC06,S01BC10,S01BC11,S01CB01,S01CB03,S01CB04,S01CB05,S01EA03,S01EA04,S01EA05,S01EB01,S01EB06,S01EC03,S01EC04,S01ED01,S01ED02,S01EE01,S01EE02,S01EE03,S01EE04,S01EE05,S01FA01,S01FA02,S01GA01,S01GX01,S01GX02,S01GX04,S01GX05,S01GX06,S01GX07,S01GX09,S01GX10,S01HA07,S01JA01,S01LA01,S01LA03,S01XA08,S01XA14,S01XA18,S02AA09,S02AA13,S02AA15,S02AA16,S02BA01,S02BA06,S02BA07,S02BA08,S02DA01,S03AA04,S03AA07,S03BA01,S03BA03,V03AB14,V03AB23,V03AB25,V03AB33,V03AB34,V03AC01,V03AC02,V03AC03,V03AE02,V03AE03,V03AF01,V03AF02,V03AF03,V03AF04,V03AF06,V03AF07,V04CC01,V04CD01,V04CK01,V04CM01,V08AB02,V08AB04,V08AB05,V08AB06,V08AB07,V08AB09,V08CA03,V08CA04,V08CA06,V08CA08,V08CA09,V09AB03
CID100000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
